METRIC,SIGNATURE,unique_gloss_pairs,unique_glosses,hyp_gloss_count,ref_gloss_count,total_count,self_scores_count,mean_self_score,std_self_score,mean_of_gloss_self_score_means,std_of_gloss_self_score_means,out_of_class_scores_count,mean_out_of_class_score,std_out_of_class_score,mean_of_out_of_class_score_means,std_of_out_of_class_score_means,mean_score_time,std_dev_of_score_time,mean_average_precision,mean_reciprocal_rank,precision@1,recall@1,match_count@1,precision@5,recall@5,match_count@5,precision@10,recall@10,match_count@10,mean_out_mean_in_ratio
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:10.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,4.614223188745247,6.798932357898306,4.655358031542635,3.60923216428056,84367,6.20835202655001,8.440950878060274,6.179698962345434,3.06612422600035,0.06969231199607066,0.02873806589503848,0.4323941767215729,0.6559922099113464,0.46580645161290324,0.03641966856672739,1083,0.4466236559139785,0.17584067811412263,5192,0.4110537634408602,0.32238924365025434,9557,1.345481519336358
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:10.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,38.91812605975417,67.43549795497565,39.18171541185727,35.94625373578955,84367,53.99512647226997,84.28159129840337,53.564133436330025,30.54100572337483,0.06405763426305634,0.03130914036766153,0.43063685297966003,0.6538227796554565,0.46279569892473116,0.03627177208201877,1076,0.442236559139785,0.17448118934821222,5141,0.40898924731182795,0.3216253065819629,9509,1.3874030416923686
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:10.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,382.0428870735378,673.9835191061399,384.53007733666146,359.37570929626025,84367,531.9960489918228,842.8406069336604,527.5394469297521,305.3401028733886,0.06269218811181167,0.025992483745972524,0.43142765760421753,0.6540094017982483,0.46365591397849465,0.03638210029481377,1078,0.44154838709677424,0.17439127981997252,5133,0.40941935483870967,0.32232236556604876,9519,1.3925034779915197
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.12434127203095426,0.0543733661960754,0.12517811599773968,0.014987862087934026,84367,0.14177585955573793,0.04784739612789914,0.14301563053388278,0.012419999949203137,0.042939048771370864,0.027932854227686113,0.3559096157550812,0.5481508374214172,0.3548387096774194,0.02682302286451892,825,0.3116559139784946,0.11945155906601031,3623,0.3031827956989247,0.233508855483838,7049,1.1402156117595725
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.1621174493420045,0.0816459267935122,0.1620369659743489,0.029880089450663113,84367,0.18961120768480746,0.0828872723056464,0.18984443252080824,0.021958244112957732,0.04042932868213573,0.021808026402096302,0.39430341124534607,0.6365759372711182,0.4541935483870968,0.03535682834759035,1056,0.38184946236559136,0.14818401854405053,4439,0.3483010752688172,0.26975607333177487,8098,1.1695916044472292
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.5958282685183125,0.5048713957035368,0.5850445265492175,0.22094035778994298,84367,0.7382053344437628,0.6179457359286722,0.7279930376736686,0.15273323326998875,0.041998444530121117,0.012473919926056808,0.429970920085907,0.6640913486480713,0.4860215053763441,0.038342382920481394,1130,0.43070967741935484,0.1701389627568595,5007,0.39187096774193547,0.3091350413386266,9111,1.2389565474620887
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,4.948418704346185,4.88280610731469,4.830307672443584,2.1622830928242918,84367,6.243361802147082,6.09942641235752,6.128297193844376,1.4894749584734972,0.04532435495820161,0.03490664103844285,0.4234026372432709,0.6296058893203735,0.432258064516129,0.03429903925429742,1005,0.4188387096774193,0.1658161667646837,4869,0.39019354838709674,0.3082586332055522,9072,1.2616882634979032
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,padwithfirstframe,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,48.47594078870141,48.68403352105515,47.284534107774064,21.579613445554674,84367,61.296942689935236,60.930610533592244,60.133309113435324,14.860703526430441,0.0408832698971158,0.022786351026701897,0.42232221364974976,0.6242591142654419,0.4236559139784946,0.03370405003262289,985,0.4161720430107527,0.16477974564357264,4838,0.3891182795698925,0.30752555203414084,9047,1.2644817551271146
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.2587811772044987,0.12470076580986798,0.26107478830906583,0.028543887301926536,84367,0.285933989030847,0.10351800096933135,0.2887150955107076,0.019686288577402625,0.04587511094364461,0.03221384131415967,0.348517507314682,0.5479027032852173,0.34021505376344086,0.026105280614019257,791,0.3193978494623656,0.12457105013306952,3713,0.30232258064516127,0.23562460491707474,7029,1.1049257605196343
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.313963471941604,0.14721944496595918,0.3155438027451768,0.03934011222023002,84367,0.35178807851925326,0.12178987965636086,0.3542291496668915,0.027302438044334403,0.04466048033050527,0.028664623376628815,0.36472395062446594,0.5943179130554199,0.40043010752688174,0.031251267129325654,931,0.3478709677419355,0.1361060293040219,4044,0.3203870967741936,0.2501032241927578,7449,1.1204745454741452
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.8763246372702508,0.4665550264341501,0.8695509797173337,0.20140452132921302,84367,1.0300114165260947,0.48595149655275616,1.0280923041305023,0.14046834385475956,0.04426820110430994,0.013933840563807394,0.4071553647518158,0.6379912495613098,0.4481720430107527,0.03554093711918539,1042,0.40524731182795704,0.15994710224841055,4711,0.3723870967741935,0.29294434758955884,8658,1.1753765359542758
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,6.510744319863396,4.024676502899371,6.420166321698937,1.9227809527795396,84367,7.82597007666225,4.599081605183108,7.780116887647322,1.339981552154433,0.0471796147316765,0.03584136409980885,0.41274064779281616,0.6272374987602234,0.4318279569892473,0.03441890283815781,1004,0.4047311827956989,0.16068124589881305,4705,0.38081720430107524,0.3012163717211655,8854,1.2020085096547684
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist10.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:10.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,62.856069359083925,39.724617148680494,61.927425356516096,19.154813211007106,84367,75.78699304093387,45.83232029955717,75.3017610690689,13.347325741667026,0.043812218275866024,0.026996450037334592,0.4128411114215851,0.6244564056396484,0.4288172043010753,0.03416399667408356,997,0.4036989247311828,0.16053795936078968,4693,0.3806881720430107,0.3010262594413698,8851,1.2057227538040631
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:100.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,0.9418931732321624,0.4914974423723475,0.9590374376106635,0.16085671396518966,84367,1.1004792618141197,0.4623610379859744,1.1164610515032092,0.13402703963332768,0.07149316335822374,0.05407297590467195,0.3826070725917816,0.6156673431396484,0.43655913978494626,0.03317925241973979,1015,0.36240860215053766,0.13845548852684572,4213,0.3365591397849462,0.2579989145645792,7825,1.1683695063185984
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:100.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,1.2318984365115757,0.8791639304973247,1.2505252844417005,0.4170239917763982,84367,1.5042789138594714,0.9842670604658877,1.5148632318464845,0.3529146655434084,0.07026544424360577,0.04943026726628111,0.42218565940856934,0.6856982111930847,0.512258064516129,0.03977062750307532,1191,0.4455053763440861,0.17230345663857097,5179,0.3949247311827957,0.30508323922120983,9182,1.2211062773317647
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:100.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,4.614223187577619,6.798932358004563,4.655358029094388,3.609232164277314,84367,6.208352026169652,8.440950878028662,6.179698961188371,3.0661242258794768,0.06068466299200924,0.015460394029854573,0.4323941767215729,0.6559922099113464,0.46580645161290324,0.03641966856672739,1083,0.4466236559139785,0.17584067811412263,5192,0.4110537634408602,0.32238924365025434,9557,1.3454815195944
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:100.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,38.91812606107166,67.43549795395042,39.18171541299071,35.94625373596631,84367,53.99512647347621,84.28159129795759,53.56413343711582,30.54100572301678,0.06681921794005256,0.04095433799462605,0.43063685297966003,0.6538227796554565,0.46279569892473116,0.03627177208201877,1076,0.442236559139785,0.17448118934821222,5141,0.40898924731182795,0.3216253065819629,9509,1.3874030416763954
startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_removelegsandworld_defaultdist100.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,remove_world_landmarks,hide_legs|remove:yes,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:100.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,382.0428870725285,673.9835191060096,384.5300773348269,359.3757092971046,84367,531.996048991636,842.8406069334089,527.5394469293662,305.3401028735809,0.06815505575354355,0.04335012141758375,0.43142765760421753,0.6540094017982483,0.46365591397849465,0.03638210029481377,1078,0.44154838709677424,0.17439127981997252,5133,0.40941935483870967,0.32232236556604876,9519,1.3925034779947096
